85119,39694
85119,129039
6850,123814
6850,128876
6850,19795
6850,43118
6850,18596
6850,134458
6850,103996
6850,16589
6850,18190
6850,32157
6850,99818
6850,19313
6850,110158
6850,55201
6850,45415
88658,92687
88658,25071
88658,4568
88658,30467
88658,57083
88658,81853
88658,122166
88658,145422
88658,88506
88658,35168
88658,44927
88658,34299
18123,125533
18123,45252
18123,118146
18123,34064
18123,33575
18123,25087
18123,23095
18123,21027
18123,20590
18123,80819
18123,48396
18123,124531
18123,41068
18123,83345
18123,54917
18123,57408
18123,80216
18123,29709
18123,51
99501,1595
99501,120929
99501,100593
99501,46959
99501,46112
99501,78171
99501,40150
99501,66610
99501,73090
99501,57778
99501,18752
99501,110999
99501,19978
99501,149951
99501,138284
99501,21402
99501,39663
99501,114418
99501,68518
19818,42484
19818,16152
19818,101079
25500,125217
25500,84612
25500,98433
25500,45632
25500,65016
25500,146762
25500,54929
25500,15238
25500,40178
25500,38689
25500,129915
25500,144820
25500,91430
25500,55858
25500,118986
92491,63250
92491,45875
92491,22112
92491,36140
92491,122146
92491,19370
92491,32918
40829,18655
40829,85974
40829,141538
40829,74768
40829,121312
40829,108872
40829,41185
40829,14390
40829,77555
40829,81446
40829,130547
40829,65500
40829,28070
40829,8981
40829,29404
40829,20476
40829,78177
40829,137362
28367,66196
28367,60351
28367,109235
8972,98904
8972,30823
8972,79948
8972,69078
8972,113798
8972,39328
8972,126493
8972,24137
8972,544
8972,4874
2718,18409
2718,93918
2718,83465
2718,84686
2718,30078
2718,35092
2718,104497
2718,25326
48373,127224
48373,146567
48373,28795
48373,27286
48373,1231
48373,23087
48373,7350
48373,145955
48373,106104
48373,54997
48373,9033
48373,119341
48373,55904
48373,9197
48373,140503
48373,63886
11396,54574
11396,80830
11396,29623
11396,68198
11396,2299
11396,131728
11396,121690
11396,56954
11396,98044
11396,60778
11396,17
11396,64409
11396,64286
11396,63489
11396,70490
11396,8997
11396,117562
76013,11108
76013,931
76013,5749
59256,18412
59256,110690
59256,148469
59256,101486
59256,27071
59256,83404
59256,52335
98700,148748
98700,139914
98700,64602
98700,130058
98700,4445
69345,72039
69345,112490
69345,21663
41865,119952
41865,136150
41865,23010
41865,72325
41865,11784
41865,108819
41865,134137
41865,98218
41865,119310
41865,69747
41865,130589
41865,14
47740,137032
47740,55867
47740,73632
47740,13133
47740,142588
47740,31742
47740,113325
47740,26230
47740,7955
47740,23812
47740,108465
47740,40375
4283,121677
4283,121568
4283,22305
4283,52022
4283,20327
4283,22084
4283,14028
4283,52281
4283,9802
4283,38534
95600,107404
95600,77727
95600,2128
95600,147887
95600,125966
95600,68102
95600,102375
90642,80816
90642,102045
90642,30743
90642,55181
90642,27384
90642,24113
90642,28468
90642,41392
90642,83598
90642,126474
90642,36767
90642,69730
90642,135859
90642,49364
90642,69626
90642,84791
82793,132921
82793,74802
82793,26997
82793,97575
82793,102624
82793,78411
82793,132573
82793,74885
82793,136576
82793,61436
82793,40924
82793,66296
82793,89948
9275,118302
9275,136353
9275,118420
9275,9773
9275,149551
9275,82512
9275,140773
9275,38062
9275,104669
9275,64053
9275,143606
9275,58843
9275,149851
9275,85125
9275,149854
9275,78509
9275,67609
9275,54026
9275,84218
9275,20644
86827,37141
86827,89420
86827,114653
86827,123780
86827,78773
86827,79253
86827,118464
86827,54483
86827,22500
86827,131843
86827,42759
41372,125533
41372,15716
41372,42690
41372,120923
41372,48431
41372,71019
41372,12900
41372,8232
41372,98027
41372,17595
41372,29623
41372,12567
41372,95089
41372,44308
41372,137050
55789,92922
55789,132836
55789,8803
55789,26296
55789,131475
55789,13159
55789,28671
55789,91345
55789,42678
55789,96898
55789,116157
55789,10890
55789,43037
55789,114870
55789,45555
55789,75197
55789,103844
55789,17164
75956,83554
75956,36029
75956,39941
75956,106069
75956,10365
75956,18101
75956,106149
75956,49549
75956,99741
75956,72429
80364,144487
80364,9265
80364,39643
80364,41525
80364,66164
80364,42729
80364,125666
80364,105862
80364,25058
80364,72867
80364,89612
80364,25359
80364,67636
80364,38458
80364,122221
80364,15091
80364,71818
8298,135345
8298,144947
8298,103371
8298,139013
8298,97306
8298,142443
8298,14682
8298,112357
8298,19754
8298,30538
8298,35677
8298,120528
8298,128038
8298,45367
8298,6557
8298,79419
8298,98292
8298,56825
8298,77850
8298,126692
75167,13003
75167,3935
75167,89191
75167,95679
75167,120006
75167,77806
75167,30915
75167,96671
75167,4871
75167,72283
75167,134906
75167,18277
75167,149165
75167,148465
75167,138500
75167,57884
52431,97546
52431,54090
52431,76079
52431,130083
52431,37959
52431,89900
52431,57697
52431,81272
26213,119148
26213,1610
26213,55497
26213,55813
26213,112111
26213,44260
26213,135313
26213,45389
26213,120503
26213,15829
26213,55473
26213,116199
26213,75368
26213,148568
26213,4808
26213,60592
26213,28683
98466,20241
98466,91995
98466,29610
98466,80709
98466,19697
98466,74496
98466,57593
98466,77251
58733,133994
58733,126983
58733,51098
58733,57297
58733,70908
78327,9426
78327,38368
78327,82779
78327,79969
78327,64163
78327,27293
78327,117875
78327,3800
78327,102023
78327,133423
78327,124177
78327,41431
78327,145217
78327,124400
78327,74841
78327,21748
50253,137685
50253,108511
50253,121102
50253,27036
50253,131686
50253,18980
50253,137718
50253,43832
50253,128179
50253,58296
50253,135796
50253,99742
50253,19377
50253,593
50253,10849
50253,134211
50253,138516
50253,95200
50253,24748
31106,73044
31106,70625
31106,135019
31106,25424
31106,37780
31106,44692
31106,133077
31106,27861
31106,102751
31106,58768
31106,95713
31106,42568
31106,135498
31106,117189
31106,119590
31106,28617
31106,69130
31106,125616
31106,45212
31106,125766
74190,63292
74190,57435
74190,16730
74190,95273
74190,10245
74190,122427
74190,94664
74190,37153
74190,125456
74190,90855
74190,138194
74190,35422
74190,51791
74190,27344
61442,118446
61442,4343
61442,87555
33212,7814
33212,20782
33212,112043
33212,44237
33212,129397
33212,139966
33212,131451
33212,96958
33212,67400
50109,148047
50109,72492
50109,16753
50109,81248
50109,34602
50109,103420
50109,74981
50109,412
86608,141102
86608,118114
86608,113432
86608,98293
86608,93115
86608,64939
86608,54747
86608,38806
86608,82068
86608,147282
86608,17248
86608,74072
21236,107383
21236,56858
21236,46473
21236,56627
21236,79634
21236,35690
21236,127666
21236,40500
21236,148492
21236,99413
21236,35606
21236,99437
21236,103731
21236,95852
21236,89658
21236,59096
21236,118949
10776,25220
10776,81849
10776,32606
10776,76071
10776,86918
10776,118507
10776,120041
10776,88752
10776,131296
10776,72228
10776,78413
14175,31591
14175,106222
14175,127902
38973,117284
38973,142604
38973,24775
38973,132295
26864,102682
26864,115509
26864,48806
26864,68317
26864,143581
26864,85727
26864,96892
26864,114127
26864,92884
26864,82457
26864,64265
65382,143556
65382,69633
65382,113360
65382,19720
65382,19007
65382,24220
65382,128429
65382,38509
65382,107132
65382,144670
65382,135320
65382,33877
65382,48139
65382,130952
65382,144058
65382,97997
65382,40156
65382,18704
65382,33604
11701,79697
11701,88280
11701,9336
11701,114667
11701,140140
11701,51689
11701,51130
11701,73458
11701,61195
11701,7643
11701,5830
11701,71566
11701,79820
11701,82210
11701,114222
11701,92108
11701,147494
27866,136382
27866,80147
27866,114420
27866,51612
27866,52155
27866,94338
27866,8661
27866,39238
27866,15309
27866,142430
27866,148374
27866,37852
27866,41957
27866,127860
72068,117714
72068,6727
72068,133749
72068,129661
72068,101699
72068,113955
72068,124189
12600,141087
12600,37028
12600,100222
28313,115080
28313,27248
28313,108507
28313,25387
28313,39350
28313,118759
28313,27489
28313,40869
28313,87936
28313,104148
28313,9395
28313,94497
18677,139965
18677,64862
18677,31112
18677,67093
18677,38708
40957,62909
40957,81673
40957,96687
34402,74156
34402,85065
34402,18257
34402,66495
34402,56804
34402,66853
34402,45185
34402,32226
34402,60903
34402,89428
34402,32713
34402,52014
34402,79457
34402,146444
34402,115176
34402,37193
34402,34229
34402,107676
34402,13344
29612,132218
29612,123999
29612,94211
29612,130986
29612,140363
29612,14142
29612,4620
29612,32852
29612,111170
29612,30327
29612,34750
29612,94974
29612,125000
29612,117451
29612,91253
21787,94957
21787,109910
21787,128555
21787,133242
21787,21264
21787,11416
21787,65176
21787,27966
91148,17211
91148,110338
91148,127392
62233,145940
62233,118299
62233,32506
62233,111390
62233,145117
62233,125356
62233,109167
62233,19572
62233,12423
62233,73805
62233,47464
74415,39016
74415,131872
74415,38722
74415,122231
74415,103477
74415,90207
74415,34193
74415,99742
74415,113983
74415,78664
74415,71646
74415,143797
55736,53658
55736,88486
55736,81112
55736,80652
55736,41998
55736,25257
55736,101823
55736,134571
55736,3248
26040,42655
26040,31037
26040,12852
26040,105511
26040,76357
26040,146260
26040,73213
26040,25952
26040,20247
26040,241
26040,74264
26040,114565
26040,136533
26040,3828
26040,119819
26040,107192
26040,39825
26040,19
26040,105460
26040,29850
28355,115328
28355,104651
28355,3292
28355,77328
28355,60448
28355,116098
28355,26559
28355,114286
28355,82152
28355,146742
28355,85004
28355,106485
28355,77963
28355,123957
25311,149218
25311,132871
25311,11026
25311,140691
25311,42143
25311,94912
25311,90602
25311,34131
25311,11526
25311,84194
25311,29703
25311,59126
25311,47154
25311,126390
25311,72146
25311,124347
25311,67582
25311,69586
25311,130284
25311,135959
55758,33774
55758,53595
55758,28756
55758,65037
55758,122944
55758,22347
55758,113005
55758,100137
55758,85761
55758,124376
55758,12629
40701,125004
40701,39161
40701,58614
40701,42255
40701,51509
40701,82512
40701,21909
40701,54384
40701,25717
40701,58124
40701,49132
40701,30870
40701,122459
46836,127265
46836,32151
46836,121292
93831,128055
93831,130858
93831,148148
93831,50349
93831,74670
93831,134497
93831,12886
93831,42959
89257,135069
89257,57175
89257,17077
89257,2887
89257,105698
89257,19842
89257,11937
89257,117543
89257,142647
89257,104134
89257,145438
89257,107430
89257,118815
89257,30515
89257,139177
89257,64988
89257,45170
89257,9147
50813,46704
50813,102303
50813,21318
50813,8378
50813,86025
95253,66172
95253,57958
95253,66004
95253,130134
95253,116828
95253,97856
95253,32801
95253,67994
49172,28995
49172,75344
49172,47579
49172,79318
49172,146646
49172,7272
49172,22742
49172,57222
49172,113663
49172,86660
49172,24190
49172,86382
49172,138851
49172,12233
49172,101231
49172,46418
49172,101632
49172,54044
96577,143896
96577,138964
96577,133408
96577,25561
96577,48052
96577,81014
96577,114032
96577,21611
96577,40044
96577,68649
96577,64832
96577,94941
96577,48433
42653,17395
42653,17130
42653,94965
42653,120951
42653,27016
42653,135327
1513,132013
1513,59239
1513,138694
1513,79800
1513,17462
1513,29789
1513,4973
1513,138283
1513,116442
1513,37198
1513,137120
1513,144899
1513,65103
1513,60994
1513,125744
1513,14396
1513,113175
1513,134175
1513,17270
1513,103159
33974,46570
33974,8906
33974,16885
33974,73833
33974,104057
33974,81279
4939,66981
4939,71759
4939,78723
4939,98085
4939,129288
4939,123477
4939,106181
4939,25174
4939,7444
4939,117099
4939,132830
4939,48346
4939,119073
4939,112128
4939,47603
72121,119192
72121,55073
72121,30778
26458,32534
26458,57603
26458,96192
26458,47128
38501,24961
38501,21639
38501,17346
38501,51872
38501,107202
38501,127117
10434,149707
10434,33688
10434,91382
10434,32532
10434,95681
10434,93086
10434,43568
92875,75239
92875,108757
92875,77005
5419,92851
5419,58454
5419,7932
5419,145747
5419,79502
5419,86521
5419,19855
5419,141841
5419,115889
5419,112507
34896,64592
34896,86082
34896,116620
34896,139502
34896,25814
34896,30030
34896,78005
34896,147460
34896,24678
34896,50254
34896,91572
34896,140401
34896,51918
34896,30575
86251,62592
86251,9104
86251,47843
86251,114743
86251,149939
86251,57240
86251,40059
86251,100147
86251,71095
86251,8379
86251,134433
86251,130085
86251,27118
86251,34355
86251,27101
86251,11218
53834,27098
53834,117467
53834,135252
53834,100014
53834,56251
53834,148818
53834,2818
53834,32052
53834,7982
53834,122100
53834,95487
53834,53693
53834,85987
69561,97405
69561,68405
69561,130402
69561,51046
69561,45504
69561,60624
69561,82772
69561,61066
69561,80942
69561,122780
69561,134812
69561,64808
69561,15326
91520,6846
91520,103114
91520,125585
91520,2407
91520,113501
91520,2955
91520,12932
91520,141402
91520,59323
91520,92150
91520,69538
91520,111555
91520,91566
91520,57189
91520,87763
91520,30746
91520,19968
91520,139878
91520,93121
29235,33920
29235,65568
29235,108920
29235,856
29235,47856
29235,22322
29235,46873
29235,565
29235,134157
29235,149834
29235,46679
29235,33528
29235,109521
29235,145635
29235,27025
29235,78549
69542,21063
69542,143571
69542,121933
69542,92642
69542,111878
69542,51099
69542,57673
69542,101142
69542,47686
69542,38503
69542,76840
69542,133665
69542,8210
69542,89236
69542,42757
69542,25532
74443,132430
74443,111328
74443,116509
74443,106483
24881,142269
24881,16695
24881,109427
24881,23616
24881,7759
24881,47390
24881,5468
24881,71063
24881,73989
24881,128778
24881,33914
24881,780
24881,147176
24881,38467
24881,22001
24881,656
24881,19366
24881,26901
24881,147504
24881,108678
67382,115133
67382,95456
67382,32290
67382,64292
67382,110566
67382,63947
67382,58424
55720,91051
55720,131186
55720,4813
55720,90937
55720,25720
83038,134136
83038,104642
83038,6087
83038,97564
83038,31793
83038,27607
83038,138348
83038,127517
83038,131216
83038,91217
26632,108659
26632,79125
26632,46958
26632,102404
26632,146459
26632,72006
26632,135889
26632,86300
26632,88549
26632,38090
26632,132234
26632,76704
26632,50603
26632,85364
26632,67075
26632,13607
26632,76360
26632,63048
26632,130285
26632,24251
23551,79472
23551,32133
23551,11873
23551,96054
23551,2222
23551,11820
3358,77570
3358,149656
3358,7972
3358,133736
3358,93341
3358,142758
64112,13885
64112,19715
64112,62216
64112,41677
64112,130915
64112,134850
64112,117281
64112,101164
64112,104089
64112,38818
64112,61000
64112,58924
64112,107733
64112,2529
64112,33143
64112,105834
55000,50590
55000,90948
55000,70106
55000,38972
55000,125921
55000,96684
55000,141289
94265,22063
94265,28836
94265,26863
94265,115356
94265,65370
94265,122185
94265,57738
94265,2756
94265,79063
94265,35203
94265,32667
94265,146388
94265,81492
94265,58078
94265,33247
12448,31960
12448,27712
12448,43102
12448,97324
12448,74959
12448,7060
12448,34008
12448,93984
12448,124402
12448,142004
12448,26723
12448,93634
12448,88388
76976,20078
76976,127738
76976,41654
76976,88187
76976,58677
76976,29792
76976,56084
76976,97032
76976,73814
15498,35912
15498,39138
15498,133415
15498,85706
15498,54534
15498,61480
15498,131051
15498,101567
91054,111015
91054,137939
91054,74670
91054,31957
91054,145865
91054,58867
91054,86351
91054,60436
845,52871
845,108465
845,59030
845,141806
845,127798
845,119171
845,94878
845,143951
845,48867
845,82099
845,144421
845,34439
845,14937
845,66225
845,148974
845,70981
845,119391
17972,17854
17972,69130
17972,34493
17972,124550
17972,40309
17972,93098
17972,147044
17972,140303
94278,64097
94278,113000
94278,66658
94278,6779
94278,91849
94278,9456
76012,80327
76012,55535
76012,80476
76012,60604
76012,84569
76012,87702
76012,67698
76012,138945
76012,41857
76012,92716
76012,102850
76012,7713
76012,57241
59647,17675
59647,45628
59647,84569
59647,27273
59647,63795
59647,84842
59647,92371
59647,48307
59647,100098
59647,146593
59647,18208
59647,65290
32781,60509
32781,42127
32781,37526
32781,49846
